brussel,malaga,01/08/2023,06:50,12:55,1,"['OS 8172', 'OS 385']","['Brussels Airlines', 'Austrian Airlines']",365,380.38
brussel,malaga,01/08/2023,06:55,13:35,1,"['LH 5629', 'LH 1832']","['Brussels Airlines', 'Lufthansa']",400,375.58
brussel,malaga,01/08/2023,06:55,15:10,1,"['LX 4545', 'LX 2114']","['Brussels Airlines', 'Swiss International Air Lines']",495,635.21
brussel,palma-de-mallorca,01/08/2023,05:50,07:55,0,['SN 3765'],['Brussels Airlines'],125,571.14
brussel,palma-de-mallorca,01/08/2023,06:55,11:20,1,"['LH 5629', 'LH 1796']","['Brussels Airlines', 'EW Discover']",265,307.58
brussel,palma-de-mallorca,01/08/2023,07:00,12:25,1,"['LH 5587', 'LH 4302']","['Brussels Airlines', 'EW Discover']",325,639.67
brussel,palma-de-mallorca,01/08/2023,13:45,19:55,1,"['LH 5627', 'LH 5328']","['Brussels Airlines', 'Eurowings']",370,244.58
brussel,palma-de-mallorca,01/08/2023,06:50,13:05,1,"['OS 8172', 'OS 433']","['Brussels Airlines', 'Austrian Airlines']",375,377.38
brussel,palma-de-mallorca,01/08/2023,06:55,13:25,1,"['LH 5629', 'LH 5330']","['Brussels Airlines', 'EUROWINGS EUROPE LTD FOR EUROWINGS']",390,292.58
brussel,palma-de-mallorca,01/08/2023,13:45,20:15,1,"['LH 5627', 'LH 5334']","['Brussels Airlines', 'Eurowings']",390,244.58
brussel,tenerife,01/08/2023,13:20,17:00,0,['SN 3781'],['Brussels Airlines'],280,418.14
brussel,tenerife,01/08/2023,06:55,16:00,2,"['LH 5629', 'LH 99', 'LH 4380']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",605,665.11
brussel,tenerife,01/08/2023,06:55,16:00,2,"['LH 5629', 'LH 101', 'LH 4380']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",605,665.11
brussel,tenerife,01/08/2023,15:00,09:55,2,"['LX 4557', 'LX 2819', 'LX 8214']","['Brussels Airlines', 'Swiss International Air Lines', 'Edelweiss Air']",1195,631.52
brussel,corfu,01/08/2023,None,None,None,None,None,None,None
brussel,heraklion,02/08/2023,05:55,10:20,0,['SN 3255'],['Brussels Airlines'],205,340.14
brussel,heraklion,02/08/2023,06:55,14:15,1,"['LH 5629', 'LH 5922']","['Brussels Airlines', 'Aegean Airlines']",380,743.58
brussel,heraklion,02/08/2023,06:50,20:50,1,"['OS 8172', 'OS 9001']","['Brussels Airlines', 'Austrian Airlines']",780,287.38
brussel,heraklion,02/08/2023,19:20,11:50,1,"['LX 4563', 'LX 2350']","['Brussels Airlines', 'Swiss International Air Lines']",930,416.47
brussel,heraklion,02/08/2023,09:35,22:35,2,"['LH 5625', 'LH 105', 'LH 5912']","['Brussels Airlines', 'Lufthansa', 'Aegean Airlines']",720,552.11
brussel,heraklion,02/08/2023,09:35,22:35,2,"['LH 5625', 'LH 109', 'LH 5912']","['Brussels Airlines', 'Lufthansa', 'Aegean Airlines']",720,552.11
brussel,heraklion,02/08/2023,09:35,22:35,2,"['LH 5625', 'LH 111', 'LH 5912']","['Brussels Airlines', 'Lufthansa', 'Aegean Airlines']",720,552.11
brussel,rhodes,02/08/2023,12:45,17:15,0,['SN 3233'],['Brussels Airlines'],210,311.14
brussel,rhodes,02/08/2023,06:50,16:35,1,"['OS 8172', 'OS 9173']","['Brussels Airlines', 'Austrian Airlines']",525,429.38
brussel,brindisi,02/08/2023,12:35,15:15,0,['SN 3103'],['Brussels Airlines'],160,93.14
brussel,brindisi,02/08/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines']",420,479.21
brussel,brindisi,02/08/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines']",455,419.52
brussel,brindisi,02/08/2023,06:20,19:35,2,"['LX 4551', 'LX 1720']","['Brussels Airlines', 'SWISS RAILWAYS', 'Swiss International Air Lines']",795,146.28
brussel,napels,02/08/2023,09:35,11:55,0,['SN 3169'],['Brussels Airlines'],140,142.14
brussel,napels,02/08/2023,19:00,22:35,1,"['LH 5631', 'LH 1880']","['Brussels Airlines', 'Lufthansa']",215,75.58
brussel,napels,02/08/2023,19:00,22:35,1,"['SN 2647', 'SN 7181']","['Brussels Airlines', 'Lufthansa']",215,95.58
brussel,napels,02/08/2023,06:55,12:25,1,"['LH 5629', 'LH 1876']","['Brussels Airlines', 'Lufthansa']",330,75.58
brussel,napels,02/08/2023,06:55,12:25,1,"['SN 2641', 'SN 7177']","['Brussels Airlines', 'Lufthansa']",330,95.58
brussel,palermo,02/08/2023,06:55,11:05,1,"['LH 5629', 'LH 1914']","['Brussels Airlines', 'EW Discover']",250,186.58
brussel,palermo,02/08/2023,06:55,13:55,1,"['LX 4545', 'LX 1742']","['Brussels Airlines', 'Swiss International Air Lines']",420,363.21
brussel,palermo,02/08/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1742']","['Brussels Airlines', 'Swiss International Air Lines']",455,331.52
brussel,palermo,02/08/2023,19:15,11:05,2,"['LH 5589', 'LH 94', 'LH 1914']","['Brussels Airlines', 'Lufthansa']",950,282.32
brussel,faro,02/08/2023,09:20,11:20,0,['SN 3801'],['Brussels Airlines'],180,242.14
brussel,faro,02/08/2023,07:00,12:20,1,"['LH 5587', 'LH 1498']","['Brussels Airlines', 'Lufthansa']",380,479.67
brussel,faro,02/08/2023,06:55,13:25,1,"['LH 5629', 'LH 1786']","['Brussels Airlines', 'Lufthansa']",450,407.58
brussel,faro,02/08/2023,17:05,23:50,1,"['SN 3819', 'TP 1909']","['Brussels Airlines', 'Tap Air Portugal']",465,291.25
brussel,faro,02/08/2023,09:15,17:20,1,"['SN 3815', 'TP 1903']","['Brussels Airlines', 'Portugália']",545,785.25
brussel,alicante,02/08/2023,05:55,08:25,0,['SN 3771'],['Brussels Airlines'],150,148.14
brussel,alicante,02/08/2023,15:00,20:40,1,"['LX 4557', 'LX 2344']","['Brussels Airlines', 'Swiss International Air Lines']",340,128.45
brussel,alicante,02/08/2023,06:55,14:40,1,"['LX 4545', 'LX 2174']","['Brussels Airlines', 'Swiss International Air Lines']",465,463.21
brussel,alicante,02/08/2023,09:35,17:20,1,"['LH 5625', 'LH 1848']","['Brussels Airlines', 'EW Discover']",465,149.58
brussel,alicante,02/08/2023,06:20,14:40,2,"['LX 4551', 'LX 2807', 'LX 2174']","['Brussels Airlines', 'Swiss International Air Lines']",500,241.52
brussel,ibiza,02/08/2023,06:55,11:20,1,"['LH 5629', 'LH 1820']","['Brussels Airlines', 'EW Discover']",265,124.58
brussel,ibiza,02/08/2023,06:55,18:45,1,"['LX 4545', 'LX 8266']","['Brussels Airlines', 'SWISS INTERNATIONAL AIR LINES FOR EDELWEISS AIR']",710,563.21
brussel,ibiza,02/08/2023,19:15,11:20,2,"['LH 5589', 'LH 122', 'LH 1846']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",965,168.2
brussel,ibiza,02/08/2023,19:15,11:20,2,"['LH 5589', 'LH 94', 'LH 1846']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",965,167.32
brussel,malaga,02/08/2023,11:55,14:45,0,['SN 3735'],['Brussels Airlines'],170,249.14
brussel,malaga,02/08/2023,16:25,19:20,0,['SN 3737'],['Brussels Airlines'],175,145.14
brussel,malaga,02/08/2023,07:00,12:10,1,"['LH 5587', 'LH 1148']","['Brussels Airlines', 'Lufthansa']",310,382.67
brussel,malaga,02/08/2023,06:55,12:50,1,"['LX 4545', 'LX 2110']","['Brussels Airlines', 'Swiss International Air Lines']",355,635.21
brussel,malaga,02/08/2023,06:50,12:55,1,"['OS 8172', 'OS 385']","['Brussels Airlines', 'Austrian Airlines']",365,510.38
brussel,malaga,02/08/2023,06:55,13:40,1,"['LH 5629', 'LH 1832']","['Brussels Airlines', 'Lufthansa']",405,310.58
brussel,malaga,02/08/2023,06:55,15:10,1,"['LX 4545', 'LX 2114']","['Brussels Airlines', 'Swiss International Air Lines']",495,505.21
brussel,palma-de-mallorca,02/08/2023,17:35,19:50,0,['SN 3765'],['Brussels Airlines'],135,701.14
brussel,palma-de-mallorca,02/08/2023,06:55,11:55,1,"['LX 4545', 'LX 2158']","['Brussels Airlines', 'Helvetic Airways']",300,502.21
brussel,palma-de-mallorca,02/08/2023,07:00,12:25,1,"['LH 5587', 'LH 4302']","['Brussels Airlines', 'EW Discover']",325,509.67
brussel,palma-de-mallorca,02/08/2023,06:50,13:05,1,"['OS 8172', 'OS 433']","['Brussels Airlines', 'Austrian Airlines']",375,377.38
brussel,palma-de-mallorca,02/08/2023,06:55,13:15,1,"['LH 5629', 'LH 1794']","['Brussels Airlines', 'Lufthansa']",380,307.58
brussel,palma-de-mallorca,02/08/2023,06:55,13:25,1,"['LX 4545', 'LX 8246']","['Brussels Airlines', 'Edelweiss Air']",390,402.21
brussel,tenerife,02/08/2023,06:40,10:20,0,['SN 3781'],['Brussels Airlines'],280,418.14
brussel,corfu,02/08/2023,None,None,None,None,None,None,None
brussel,heraklion,03/08/2023,05:55,10:20,0,['SN 3255'],['Brussels Airlines'],205,392.14
brussel,heraklion,03/08/2023,09:35,15:45,1,"['LH 5625', 'LH 5922']","['Brussels Airlines', 'Aegean Airlines']",310,743.58
brussel,heraklion,03/08/2023,09:35,17:55,1,"['LH 5625', 'LH 1758']","['Brussels Airlines', 'Lufthansa']",440,239.58
brussel,rhodes,03/08/2023,06:50,11:20,0,['SN 3233'],['Brussels Airlines'],210,311.14
brussel,rhodes,03/08/2023,06:20,17:15,1,"['LX 4551', 'LX 2346']","['Brussels Airlines', 'Swiss International Air Lines']",595,381.45
brussel,rhodes,03/08/2023,19:15,09:05,1,"['LH 5589', 'LH 4416']","['Brussels Airlines', 'EW Discover']",770,279.88
brussel,rhodes,03/08/2023,19:15,09:05,1,"['LH 5589', '4Y 1200']","['Brussels Airlines', 'EW Discover']",770,279.88
brussel,brindisi,03/08/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines']",455,355.52
brussel,brindisi,03/08/2023,06:20,19:35,2,"['LX 4551', 'LX 1720']","['Brussels Airlines', 'SWISS RAILWAYS', 'Helvetic Airways']",795,194.28
brussel,napels,03/08/2023,09:35,11:55,0,['SN 3169'],['Brussels Airlines'],140,116.14
brussel,napels,03/08/2023,19:00,22:35,1,"['LH 5631', 'LH 1880']","['Brussels Airlines', 'Lufthansa']",215,95.58
brussel,napels,03/08/2023,19:00,22:35,1,"['SN 2647', 'SN 7181']","['Brussels Airlines', 'Lufthansa']",215,119.58
brussel,napels,03/08/2023,07:00,12:05,1,"['SN 2607', 'SN 7183']","['Brussels Airlines', 'Lufthansa']",305,548.67
brussel,napels,03/08/2023,07:00,12:05,1,"['LH 5587', 'LH 334']","['Brussels Airlines', 'Lufthansa']",305,418.67
brussel,napels,03/08/2023,06:55,12:25,1,"['LH 5629', 'LH 1876']","['Brussels Airlines', 'Lufthansa']",330,346.58
brussel,napels,03/08/2023,06:55,12:25,1,"['SN 2641', 'SN 7177']","['Brussels Airlines', 'Lufthansa']",330,346.58
brussel,palermo,03/08/2023,06:55,11:05,1,"['LH 5629', 'LH 1914']","['Brussels Airlines', 'Lufthansa']",250,222.58
brussel,palermo,03/08/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1742']","['Brussels Airlines', 'Swiss International Air Lines']",455,331.52
brussel,palermo,03/08/2023,06:20,18:45,2,"['LX 4551', 'LX 2811', 'LX 1744']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",745,133.52
brussel,faro,03/08/2023,09:20,11:20,0,['SN 3801'],['Brussels Airlines'],180,242.14
brussel,faro,03/08/2023,09:35,15:00,1,"['LH 5625', 'LH 1786']","['Brussels Airlines', 'Lufthansa']",385,349.58
brussel,faro,03/08/2023,06:20,13:40,1,"['LX 4551', 'LX 2390']","['Brussels Airlines', 'Swiss International Air Lines']",500,358.45
brussel,faro,03/08/2023,17:05,23:50,1,"['SN 3819', 'TP 1909']","['Brussels Airlines', 'Tap Air Portugal']",465,291.25
brussel,faro,03/08/2023,09:35,17:20,1,"['SN 3815', 'TP 1903']","['Brussels Airlines', 'Tap Air Portugal']",525,291.25
brussel,alicante,03/08/2023,05:55,08:25,0,['SN 3771'],['Brussels Airlines'],150,148.14
brussel,alicante,03/08/2023,19:20,09:15,1,"['LX 4563', 'LX 2344']","['Brussels Airlines', 'Swiss International Air Lines']",835,134.47
brussel,alicante,03/08/2023,06:20,19:25,2,"['LX 4551', 'LX 2807', 'LX 2174']","['Brussels Airlines', 'Swiss International Air Lines', 'Helvetic Airways']",785,241.52
brussel,alicante,03/08/2023,06:20,19:25,2,"['LX 4551', 'LX 2811', 'LX 2174']","['Brussels Airlines', 'Swiss International Air Lines', 'Helvetic Airways']",785,241.52
brussel,ibiza,03/08/2023,06:00,08:25,0,['SN 3777'],['Brussels Airlines'],145,287.14
brussel,ibiza,03/08/2023,06:55,11:20,1,"['LH 5629', 'LH 1846']","['Brussels Airlines', 'EW Discover']",265,124.58
brussel,ibiza,03/08/2023,07:00,11:55,1,"['LH 5587', 'LH 4308']","['Brussels Airlines', 'EW Discover']",295,429.67
brussel,ibiza,03/08/2023,09:35,17:25,1,"['LH 5625', 'LH 1820']","['Brussels Airlines', 'EW Discover']",470,124.58
brussel,ibiza,03/08/2023,07:00,11:55,1,"['LH 5587', '4Y 530']","['Brussels Airlines', 'EW Discover']",295,429.67
brussel,malaga,03/08/2023,11:55,14:45,0,['SN 3735'],['Brussels Airlines'],170,145.14
brussel,malaga,03/08/2023,16:25,19:20,0,['SN 3737'],['Brussels Airlines'],175,145.14
brussel,malaga,03/08/2023,07:00,12:10,1,"['LH 5587', 'LH 1148']","['Brussels Airlines', 'Lufthansa']",310,512.67
brussel,malaga,03/08/2023,06:50,12:55,1,"['OS 8172', 'OS 385']","['Brussels Airlines', 'Austrian Airlines']",365,380.38
brussel,malaga,03/08/2023,09:35,17:50,1,"['LH 5625', 'LH 1834']","['Brussels Airlines', 'EW Discover']",495,375.58
brussel,palma-de-mallorca,03/08/2023,09:35,14:40,1,"['LH 5625', 'LH 1796']","['Brussels Airlines', 'Lufthansa']",305,307.58
brussel,palma-de-mallorca,03/08/2023,09:35,14:45,1,"['LH 5625', 'LH 5328']","['Brussels Airlines', 'Eurowings']",310,244.58
brussel,palma-de-mallorca,03/08/2023,07:00,12:25,1,"['LH 5587', 'LH 4302']","['Brussels Airlines', 'EW Discover']",325,639.67
brussel,palma-de-mallorca,03/08/2023,15:00,20:25,1,"['LX 4557', 'LX 2160']","['Brussels Airlines', 'Swiss International Air Lines']",325,128.45
brussel,tenerife,03/08/2023,13:20,17:00,0,['SN 3781'],['Brussels Airlines'],280,418.14
brussel,tenerife,03/08/2023,06:50,16:00,1,"['OS 8172', 'OS 9505']","['Brussels Airlines', 'Austrian Airlines']",610,484.38
brussel,tenerife,03/08/2023,06:55,16:00,2,"['LH 5629', 'LH 99', 'LH 4380']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",605,548.11
brussel,tenerife,03/08/2023,06:55,16:00,2,"['LH 5629', 'LH 101', 'LH 4380']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",605,548.11
brussel,tenerife,03/08/2023,06:20,17:00,2,"['LX 4551', 'LX 2807', 'LX 8214']","['Brussels Airlines', 'Swiss International Air Lines', 'Edelweiss Air']",700,579.52
brussel,corfu,03/08/2023,None,None,None,None,None,None,None
brussel,heraklion,04/08/2023,05:55,10:20,0,['SN 3255'],['Brussels Airlines'],205,392.14
brussel,heraklion,04/08/2023,06:55,14:15,1,"['LH 5629', 'LH 5922']","['Brussels Airlines', 'Aegean Airlines']",380,483.58
brussel,heraklion,04/08/2023,09:35,17:55,1,"['LH 5625', 'LH 1758']","['Brussels Airlines', 'EW Discover']",440,239.58
brussel,heraklion,04/08/2023,06:50,18:20,1,"['OS 8172', 'OS 9001']","['Brussels Airlines', 'Austrian Airlines']",630,348.38
brussel,heraklion,04/08/2023,19:15,08:50,1,"['LH 5589', 'LH 4420']","['Brussels Airlines', 'EW Discover']",755,295.88
brussel,rhodes,04/08/2023,None,None,None,None,None,None,None
brussel,brindisi,04/08/2023,15:00,20:25,1,"['LX 4557', 'LX 1700']","['Brussels Airlines', 'Swiss International Air Lines']",325,167.45
brussel,brindisi,04/08/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",455,355.52
brussel,brindisi,04/08/2023,06:20,19:35,2,"['LX 4551', 'LX 2809', 'LX 1720']","['Brussels Airlines', 'Swiss International Air Lines']",795,173.52
brussel,napels,04/08/2023,09:35,11:55,0,['SN 3169'],['Brussels Airlines'],140,116.14
brussel,napels,04/08/2023,19:00,22:35,1,"['LH 5631', 'LH 1880']","['Brussels Airlines', 'Lufthansa']",215,95.58
brussel,napels,04/08/2023,19:00,22:35,1,"['SN 2647', 'SN 7181']","['Brussels Airlines', 'Lufthansa']",215,95.58
brussel,napels,04/08/2023,07:00,12:05,1,"['LH 5587', 'LH 334']","['Brussels Airlines', 'Lufthansa']",305,353.67
brussel,napels,04/08/2023,07:00,12:05,1,"['SN 2607', 'SN 7183']","['Brussels Airlines', 'Lufthansa']",305,353.67
brussel,napels,04/08/2023,06:55,12:25,1,"['LH 5629', 'LH 1876']","['Brussels Airlines', 'Lufthansa']",330,119.58
brussel,palermo,04/08/2023,06:55,11:05,1,"['LH 5629', 'LH 1914']","['Brussels Airlines', 'Lufthansa']",250,222.58
brussel,palermo,04/08/2023,19:15,09:30,1,"['LH 5589', 'LH 338']","['Brussels Airlines', 'Lufthansa']",855,235.88
brussel,palermo,04/08/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1742']","['Brussels Airlines', 'Swiss International Air Lines', 'Edelweiss Air']",455,277.52
brussel,palermo,04/08/2023,19:15,11:05,2,"['LH 5589', 'LH 94', 'LH 1914']","['Brussels Airlines', 'Lufthansa']",950,282.32
brussel,faro,04/08/2023,09:20,11:20,0,['SN 3801'],['Brussels Airlines'],180,242.14
brussel,faro,04/08/2023,09:35,15:00,1,"['LH 5625', 'LH 1786']","['Brussels Airlines', 'Lufthansa']",385,472.58
brussel,faro,04/08/2023,17:05,23:50,1,"['SN 3819', 'TP 1909']","['Brussels Airlines', 'Tap Air Portugal']",465,291.25
brussel,faro,04/08/2023,09:15,17:20,1,"['SN 3815', 'TP 1903']","['Brussels Airlines', 'Portugália']",545,395.25
brussel,alicante,04/08/2023,05:55,08:25,0,['SN 3771'],['Brussels Airlines'],150,148.14
brussel,alicante,04/08/2023,09:35,17:20,1,"['LH 5625', 'LH 1848']","['Brussels Airlines', 'Lufthansa']",465,149.58
brussel,ibiza,04/08/2023,06:55,11:20,1,"['LH 5629', 'LH 1846']","['Brussels Airlines', 'EW Discover']",265,124.58
brussel,ibiza,04/08/2023,06:20,12:30,1,"['LX 4551', 'LX 2340']","['Brussels Airlines', 'Swiss International Air Lines']",370,107.45
brussel,ibiza,04/08/2023,09:35,17:25,1,"['LH 5625', 'LH 1820']","['Brussels Airlines', 'EW Discover']",470,124.58
brussel,ibiza,04/08/2023,06:50,14:55,1,"['OS 8172', 'OS 387']","['Brussels Airlines', 'Austrian Airlines']",485,155.38
brussel,malaga,04/08/2023,06:00,08:50,0,['SN 3735'],['Brussels Airlines'],170,314.14
brussel,malaga,04/08/2023,16:25,19:20,0,['SN 3737'],['Brussels Airlines'],175,145.14
brussel,malaga,04/08/2023,06:50,12:55,1,"['OS 8172', 'OS 385']","['Brussels Airlines', 'Austrian Airlines']",365,380.38
brussel,malaga,04/08/2023,06:55,13:40,1,"['LH 5629', 'LH 1832']","['Brussels Airlines', 'Lufthansa']",405,375.58
brussel,malaga,04/08/2023,06:20,13:40,1,"['LX 4551', 'LX 2104']","['Brussels Airlines', 'Swiss International Air Lines']",440,384.45
brussel,palma-de-mallorca,04/08/2023,07:00,11:10,1,"['LH 5587', 'LH 1530']","['Brussels Airlines', 'Lufthansa']",250,314.67
brussel,palma-de-mallorca,04/08/2023,06:55,11:20,1,"['LH 5629', 'LH 1796']","['Brussels Airlines', 'EW Discover']",265,372.58
brussel,palma-de-mallorca,04/08/2023,07:00,12:25,1,"['LH 5587', 'LH 4302']","['Brussels Airlines', 'EW Discover']",325,314.67
brussel,palma-de-mallorca,04/08/2023,13:45,19:30,1,"['LH 5627', 'LH 5328']","['Brussels Airlines', 'Eurowings']",345,244.58
brussel,palma-de-mallorca,04/08/2023,06:50,13:05,1,"['OS 8172', 'OS 433']","['Brussels Airlines', 'Austrian Airlines']",375,154.38
brussel,tenerife,04/08/2023,13:20,17:00,0,['SN 3781'],['Brussels Airlines'],280,366.14
brussel,tenerife,04/08/2023,15:00,09:45,2,"['LX 4557', 'LX 2819', 'LX 8214']","['Brussels Airlines', 'Swiss International Air Lines', 'Edelweiss Air']",1185,579.52
brussel,corfu,04/08/2023,None,None,None,None,None,None,None
brussel,heraklion,05/08/2023,05:55,10:20,0,['SN 3255'],['Brussels Airlines'],205,340.14
brussel,heraklion,05/08/2023,15:25,19:50,0,['SN 3257'],['Brussels Airlines'],205,340.14
brussel,heraklion,05/08/2023,06:55,12:35,1,"['LH 5629', 'LH 1758']","['Brussels Airlines', 'Lufthansa']",280,343.58
brussel,heraklion,05/08/2023,06:55,14:15,1,"['LH 5629', 'LH 5922']","['Brussels Airlines', 'Aegean Airlines']",380,743.58
brussel,heraklion,05/08/2023,06:20,14:15,1,"['LX 4551', 'LX 2350']","['Brussels Airlines', 'Swiss International Air Lines']",415,592.45
brussel,heraklion,05/08/2023,07:00,16:05,1,"['LH 5587', 'LH 1296']","['Brussels Airlines', 'Lufthansa']",485,408.67
brussel,rhodes,05/08/2023,06:00,10:30,0,['SN 3233'],['Brussels Airlines'],210,311.14
brussel,rhodes,05/08/2023,06:55,16:30,1,"['LH 5629', 'LH 1748']","['Brussels Airlines', 'EW Discover']",515,372.58
brussel,rhodes,05/08/2023,19:15,09:00,1,"['LH 5589', 'LH 4416']","['Brussels Airlines', 'EW Discover']",765,279.88
