Departure,Destination,Date,Departure time,Arrival time,Stops,Flightnumber,Airports,Duration,Price
brussel,brindisi,05/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",1115,543.67
brussel,brindisi,06/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Air Baltic']",420,479.38
brussel,brindisi,06/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",455,679.96
brussel,brindisi,06/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",1115,543.67
brussel,brindisi,06/04/2023,19:20,13:55,2,"['LX 4563', 'LX 2801', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",1115,686.05
brussel,brindisi,07/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Air Baltic']",420,479.38
brussel,brindisi,07/04/2023,06:20,19:35,2,"['LX 4551', 'LX 2809', 'LX 1720']","['Brussels Airlines', 'Swiss International Air Lines', 'Swiss International Air Lines']",795,679.96
brussel,brindisi,08/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Helvetic Airways']",455,679.96
brussel,brindisi,09/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Helvetic Airways']",455,549.96
brussel,brindisi,09/04/2023,06:20,19:35,2,"['LX 4551', 'LX 2809', 'LX 1720']","['Brussels Airlines', 'Swiss International Air Lines', 'Swiss International Air Lines']",795,419.96
brussel,brindisi,10/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Air Baltic']",420,291.38
brussel,brindisi,10/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",455,419.96
brussel,brindisi,10/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Swiss International Air Lines']",1115,413.67
brussel,brindisi,10/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Swiss International Air Lines']",1115,413.67
brussel,brindisi,11/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines']",420,158.38
brussel,brindisi,11/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Swiss International Air Lines']",455,419.96
brussel,brindisi,11/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",1115,194.67
brussel,brindisi,11/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",1115,194.67
brussel,brindisi,12/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Air Baltic']",420,158.38
brussel,brindisi,12/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",455,355.96
brussel,brindisi,12/04/2023,19:20,13:55,2,"['LX 4563', 'LX 2805', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",1115,207.05
brussel,brindisi,12/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",1115,194.67
brussel,brindisi,13/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Air Baltic']",420,158.38
brussel,brindisi,13/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",455,244.96
brussel,brindisi,13/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",1115,194.67
brussel,brindisi,13/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",1115,194.67
brussel,brindisi,14/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Air Baltic']",420,158.38
brussel,brindisi,14/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",455,244.96
brussel,brindisi,14/04/2023,06:20,19:35,2,"['LX 4551', 'LX 1720']","['Brussels Airlines', 'SWISS RAILWAYS', 'Helvetic Airways']",795,238.67
brussel,brindisi,15/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",455,679.96
brussel,brindisi,16/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Swiss International Air Lines']",455,244.96
brussel,brindisi,16/04/2023,06:20,19:35,2,"['LX 4551', 'LX 2809', 'LX 1720']","['Brussels Airlines', 'Swiss International Air Lines', 'Swiss International Air Lines']",795,173.96
brussel,brindisi,17/04/2023,06:55,13:55,1,"['LX 4545', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines']",420,193.38
brussel,brindisi,17/04/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Swiss International Air Lines']",455,355.96
brussel,brindisi,17/04/2023,19:20,13:55,2,"['LX 4563', 'LX 2805', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines', 'Swiss International Air Lines']",1115,207.05
brussel,brindisi,17/04/2023,19:20,13:55,2,"['LX 4563', 'LX 1722']","['Brussels Airlines', 'SWISS RAILWAYS', 'Swiss International Air Lines']",1115,194.67
