FR_CRL_HER_2023-04-18_FR7986,FR7986,2023-04-18,2023-04-18,07:20,11:45,03:25,0,FR,CRL,HER,2023-04-17,2,144.26
FR_CRL_BDS_2023-04-18_FR7737,FR7737,2023-04-18,2023-04-18,17:20,19:45,02:25,0,FR,CRL,BDS,2023-04-17,4,31.87
FR_CRL_NAP_2023-04-18_FR1302,FR1302,2023-04-18,2023-04-18,19:20,21:35,02:15,0,FR,CRL,NAP,2023-04-17,2,83.81
FR_CRL_PMO_2023-04-18_FR6269,FR6269,2023-04-18,2023-04-18,15:35,18:05,02:30,0,FR,CRL,PMO,2023-04-17,3,78.14
FR_CRL_FAO_2023-04-18_FR2941,FR2941,2023-04-18,2023-04-18,13:45,15:40,02:55,0,FR,CRL,FAO,2023-04-17,1,166.59
FR_CRL_ALC_2023-04-18_FR3534,FR3534,2023-04-18,2023-04-18,06:30,08:55,02:25,0,FR,CRL,ALC,2023-04-17,1,142.34
FR_CRL_ALC_2023-04-18_FR9053,FR9053,2023-04-18,2023-04-18,12:15,14:40,02:25,0,FR,CRL,ALC,2023-04-17,4,129.39
FR_CRL_IBZ_2023-04-18_FR6456,FR6456,2023-04-18,2023-04-18,09:25,11:50,02:25,0,FR,CRL,IBZ,2023-04-17,2,101.76
FR_CRL_AGP_2023-04-18_FR1916,FR1916,2023-04-18,2023-04-18,16:00,18:45,02:45,0,FR,CRL,AGP,2023-04-17,1,188.99
FR_CRL_PMI_2023-04-18_FR7831,FR7831,2023-04-18,2023-04-18,06:35,08:45,02:10,0,FR,CRL,PMI,2023-04-17,3,69.99
FR_CRL_TFS_2023-04-18_FR563,FR563,2023-04-18,2023-04-18,07:15,10:50,04:35,0,FR,CRL,TFS,2023-04-17,5,144.26
FR_CRL_RHO_2023-04-19_FR8577,FR8577,2023-04-19,2023-04-19,13:10,17:45,03:35,0,FR,CRL,RHO,2023-04-17,2,197.36
FR_CRL_NAP_2023-04-19_FR1302,FR1302,2023-04-19,2023-04-19,16:35,18:50,02:15,0,FR,CRL,NAP,2023-04-17,3,129.38
FR_CRL_PMO_2023-04-19_FR6269,FR6269,2023-04-19,2023-04-19,09:25,11:55,02:30,0,FR,CRL,PMO,2023-04-17,3,95.41
FR_CRL_FAO_2023-04-19_FR2941,FR2941,2023-04-19,2023-04-19,12:25,14:20,02:55,0,FR,CRL,FAO,2023-04-17,3,179.19
FR_CRL_FAO_2023-04-19_FR6312,FR6312,2023-04-19,2023-04-19,16:20,18:15,02:55,0,FR,CRL,FAO,2023-04-17,2,125.19
FR_CRL_ALC_2023-04-19_FR3534,FR3534,2023-04-19,2023-04-19,10:00,12:25,02:25,0,FR,CRL,ALC,2023-04-17,2,236.59
FR_CRL_ALC_2023-04-19_FR9053,FR9053,2023-04-19,2023-04-19,14:45,17:10,02:25,0,FR,CRL,ALC,2023-04-17,3,155.27
FR_CRL_ALC_2023-04-19_FR6063,FR6063,2023-04-19,2023-04-19,21:55,00:20,02:25,0,FR,CRL,ALC,2023-04-17,3,142.34
FR_CRL_AGP_2023-04-19_FR1916,FR1916,2023-04-19,2023-04-19,06:45,09:30,02:45,0,FR,CRL,AGP,2023-04-17,3,123.09
FR_CRL_PMI_2023-04-19_FR7831,FR7831,2023-04-19,2023-04-19,06:55,09:05,02:10,0,FR,CRL,PMI,2023-04-17,1,179.19
FR_BRU_AGP_2023-04-19_FR2923,FR2923,2023-04-19,2023-04-19,10:05,13:00,02:55,0,FR,BRU,AGP,2023-04-17,2,141.9
FR_BRU_PMI_2023-04-19_FR2915,FR2915,2023-04-19,2023-04-19,17:25,19:40,02:15,0,FR,BRU,PMI,2023-04-17,1,134.64
FR_CRL_NAP_2023-04-20_FR1302,FR1302,2023-04-20,2023-04-20,06:25,08:40,02:15,0,FR,CRL,NAP,2023-04-17,5,87.56
FR_CRL_FAO_2023-04-20_FR2941,FR2941,2023-04-20,2023-04-20,11:25,13:20,02:55,0,FR,CRL,FAO,2023-04-17,2,163.79
FR_CRL_ALC_2023-04-20_FR9053,FR9053,2023-04-20,2023-04-20,09:00,11:25,02:25,0,FR,CRL,ALC,2023-04-17,3,163.79
FR_CRL_ALC_2023-04-20_FR3534,FR3534,2023-04-20,2023-04-20,15:05,17:30,02:25,0,FR,CRL,ALC,2023-04-17,3,163.79
FR_CRL_IBZ_2023-04-20_FR6456,FR6456,2023-04-20,2023-04-20,10:20,12:45,02:25,0,FR,CRL,IBZ,2023-04-17,1,129.38
FR_CRL_AGP_2023-04-20_FR1916,FR1916,2023-04-20,2023-04-20,17:30,20:15,02:45,0,FR,CRL,AGP,2023-04-17,1,222.19
FR_CRL_PMI_2023-04-20_FR7831,FR7831,2023-04-20,2023-04-20,17:45,19:55,02:10,0,FR,CRL,PMI,2023-04-17,2,154.09
FR_CRL_TFS_2023-04-20_FR563,FR563,2023-04-20,2023-04-20,20:00,23:35,04:35,0,FR,CRL,TFS,2023-04-17,-1,79.47
FR_CRL_RHO_2023-04-21_FR8577,FR8577,2023-04-21,2023-04-21,07:55,12:30,03:35,0,FR,CRL,RHO,2023-04-17,3,209.35
FR_CRL_BDS_2023-04-21_FR7737,FR7737,2023-04-21,2023-04-21,07:00,09:25,02:25,0,FR,CRL,BDS,2023-04-17,3,101.84
FR_CRL_NAP_2023-04-21_FR1302,FR1302,2023-04-21,2023-04-21,09:10,11:25,02:15,0,FR,CRL,NAP,2023-04-17,2,149.01
FR_CRL_NAP_2023-04-21_FR1310,FR1310,2023-04-21,2023-04-21,20:00,22:15,02:15,0,FR,CRL,NAP,2023-04-17,2,129.38
FR_CRL_PMO_2023-04-21_FR6269,FR6269,2023-04-21,2023-04-21,16:35,19:05,02:30,0,FR,CRL,PMO,2023-04-17,4,181.93
FR_CRL_FAO_2023-04-21_FR6312,FR6312,2023-04-21,2023-04-21,17:30,19:25,02:55,0,FR,CRL,FAO,2023-04-17,3,170.99
FR_CRL_IBZ_2023-04-21_FR6456,FR6456,2023-04-21,2023-04-21,16:15,18:40,02:25,0,FR,CRL,IBZ,2023-04-17,2,120.11
FR_CRL_AGP_2023-04-21_FR1928,FR1928,2023-04-21,2023-04-21,10:00,12:45,02:45,0,FR,CRL,AGP,2023-04-17,-1,255.39
FR_CRL_AGP_2023-04-21_FR1916,FR1916,2023-04-21,2023-04-21,20:55,23:40,02:45,0,FR,CRL,AGP,2023-04-17,4,196.99
FR_CRL_TFS_2023-04-21_FR563,FR563,2023-04-21,2023-04-21,06:30,10:05,04:35,0,FR,CRL,TFS,2023-04-17,3,85.51
FR_BRU_PMI_2023-04-21_FR2915,FR2915,2023-04-21,2023-04-21,11:00,13:15,02:15,0,FR,BRU,PMI,2023-04-17,4,218.59
FR_CRL_HER_2023-04-22_FR7986,FR7986,2023-04-22,2023-04-22,08:10,12:35,03:25,0,FR,CRL,HER,2023-04-17,1,293.76
FR_CRL_NAP_2023-04-22_FR1302,FR1302,2023-04-22,2023-04-22,07:45,10:00,02:15,0,FR,CRL,NAP,2023-04-17,2,101.76
FR_CRL_PMO_2023-04-22_FR6269,FR6269,2023-04-22,2023-04-22,21:30,23:59,02:29,0,FR,CRL,PMO,2023-04-17,3,157.73
FR_CRL_FAO_2023-04-22_FR2941,FR2941,2023-04-22,2023-04-22,11:05,13:00,02:55,0,FR,CRL,FAO,2023-04-17,2,263.79
FR_CRL_ALC_2023-04-22_FR3534,FR3534,2023-04-22,2023-04-22,15:50,18:15,02:25,0,FR,CRL,ALC,2023-04-17,1,324.22
